id,mod_id,courseID,mod_type,name,order,childOrder,treelevel,chpModPar,seqModPar,vrtModPar,Framing ,Social ,LO.1,LO.2,LO.3,LO.4,LO.6,LO.7,LO.8,LO.9
block-v1:MITxPRO+AMxB+1T2018+type@video+block@88464dcb8fa64c5391ff18d5aec38bcc,88464dcb8fa64c5391ff18d5aec38bcc,MITxPRO+AMxB+1T2018,video,Part Consolidation AM Design of a Hydraulic Manifold (Prof. TIm Simpson),688,3,4,bd348520b954493db2f99dfad3eeeb43,fe07ddd81bce4aedbdea5454ec850cd2,97f4eb7dfde84ed4a09237c3321c5264,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@699d72d1b211472b8388008e1a2392ff,699d72d1b211472b8388008e1a2392ff,MITxPRO+AMxB+1T2018,sequential,Graded Assignment (3 hrs),689,3,2,bd348520b954493db2f99dfad3eeeb43,699d72d1b211472b8388008e1a2392ff,,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@a54a64a86e4d425795bc665df1251571,a54a64a86e4d425795bc665df1251571,MITxPRO+AMxB+1T2018,vertical,Instructions and Assignment,690,1,3,bd348520b954493db2f99dfad3eeeb43,699d72d1b211472b8388008e1a2392ff,a54a64a86e4d425795bc665df1251571,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@0704a9032b0b4dfebc92a428247b2a14,0704a9032b0b4dfebc92a428247b2a14,MITxPRO+AMxB+1T2018,html,Text,691,1,4,bd348520b954493db2f99dfad3eeeb43,699d72d1b211472b8388008e1a2392ff,a54a64a86e4d425795bc665df1251571,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@816859832b434afe828f482770a8052c,816859832b434afe828f482770a8052c,MITxPRO+AMxB+1T2018,html,Text,692,2,4,bd348520b954493db2f99dfad3eeeb43,699d72d1b211472b8388008e1a2392ff,a54a64a86e4d425795bc665df1251571,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@openassessment+block@ea1d651f18c34e6fa36ee0f68962ecb9,ea1d651f18c34e6fa36ee0f68962ecb9,MITxPRO+AMxB+1T2018,openassessment,Open Response Assessment,693,3,4,bd348520b954493db2f99dfad3eeeb43,699d72d1b211472b8388008e1a2392ff,a54a64a86e4d425795bc665df1251571,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@chapter+block@e9df83ff6ad245eb83d2b6342ae2e88c,e9df83ff6ad245eb83d2b6342ae2e88c,MITxPRO+AMxB+1T2018,chapter,Weeks 4-5: AM Process Knowledge Base (SUPPLEMENTAL),694,12,1,e9df83ff6ad245eb83d2b6342ae2e88c,,,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@e1fcf1cf42d74a08967ec0c3ac05517a,e1fcf1cf42d74a08967ec0c3ac05517a,MITxPRO+AMxB+1T2018,sequential,Introduction,695,1,2,e9df83ff6ad245eb83d2b6342ae2e88c,e1fcf1cf42d74a08967ec0c3ac05517a,,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@c952b012c0bb4a55be82971af9ec0618,c952b012c0bb4a55be82971af9ec0618,MITxPRO+AMxB+1T2018,vertical,Introduction to the AM Knowledge Base,696,1,3,e9df83ff6ad245eb83d2b6342ae2e88c,e1fcf1cf42d74a08967ec0c3ac05517a,c952b012c0bb4a55be82971af9ec0618,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@e9bcc373b6ae4ec3abef5be040a02711,e9bcc373b6ae4ec3abef5be040a02711,MITxPRO+AMxB+1T2018,html,,697,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,e1fcf1cf42d74a08967ec0c3ac05517a,c952b012c0bb4a55be82971af9ec0618,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@71657d7ae16a4ba19d4d4edf3563b96b,71657d7ae16a4ba19d4d4edf3563b96b,MITxPRO+AMxB+1T2018,sequential,Extrusion,698,2,2,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@c168f23e90db4858b369d9094c339a7a,c168f23e90db4858b369d9094c339a7a,MITxPRO+AMxB+1T2018,vertical,Materials,699,1,3,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@f5a6533820e946beacbefa8eb7a9c063,f5a6533820e946beacbefa8eb7a9c063,MITxPRO+AMxB+1T2018,html,,700,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@2457ca92fb25476e889fb722e828987a,2457ca92fb25476e889fb722e828987a,MITxPRO+AMxB+1T2018,video,Extrusion Materials,701,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c505ffe96440456486dad0a5e505231f,c505ffe96440456486dad0a5e505231f,MITxPRO+AMxB+1T2018,html,,702,3,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@dd8ccb96b2cb40fc99395cd96e9f5597,dd8ccb96b2cb40fc99395cd96e9f5597,MITxPRO+AMxB+1T2018,problem,Question #1,703,4,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@aad3103495c442d7a88e613480c113d3,aad3103495c442d7a88e613480c113d3,MITxPRO+AMxB+1T2018,problem,Question #2,704,5,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@a121f273f3a0475ab714564f42e222bb,a121f273f3a0475ab714564f42e222bb,MITxPRO+AMxB+1T2018,problem,Question #3,705,6,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@636c542d9ef64301a47a423dc61a2dae,636c542d9ef64301a47a423dc61a2dae,MITxPRO+AMxB+1T2018,problem,Question #4,706,7,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@f2b4e39d15ec4701ba61cfb6420d3bc5,f2b4e39d15ec4701ba61cfb6420d3bc5,MITxPRO+AMxB+1T2018,problem,Question #5,707,8,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,c168f23e90db4858b369d9094c339a7a,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@58781f12d14e485a914d46ee845b3722,58781f12d14e485a914d46ee845b3722,MITxPRO+AMxB+1T2018,vertical,Process Physics,708,2,3,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@1ff6b4f89e7f4b1dbdc83ee7f44f1acd,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,MITxPRO+AMxB+1T2018,html,,709,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@40a813ff85cf430899ae9357bd4ae06d,40a813ff85cf430899ae9357bd4ae06d,MITxPRO+AMxB+1T2018,video,Extrusion AM Process Physics,710,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@9c6842c2104e49a7ba8b0d2ae99623e9,9c6842c2104e49a7ba8b0d2ae99623e9,MITxPRO+AMxB+1T2018,html,,711,3,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@87732893f89b43bfa01f9f06d032fdfe,87732893f89b43bfa01f9f06d032fdfe,MITxPRO+AMxB+1T2018,problem,Question #1,712,4,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@9aa67284e5fa4e3daa4b47b3e0edbcfd,9aa67284e5fa4e3daa4b47b3e0edbcfd,MITxPRO+AMxB+1T2018,problem,Question #2,713,5,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@6cfa08b31fd941948e5f7255fa00c15d,6cfa08b31fd941948e5f7255fa00c15d,MITxPRO+AMxB+1T2018,problem,Question #3,714,6,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@49707cf8378041adba03958bb60e676c,49707cf8378041adba03958bb60e676c,MITxPRO+AMxB+1T2018,problem,Question #4,715,7,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@4819b3ef1f4346248137a7d03c756e5a,4819b3ef1f4346248137a7d03c756e5a,MITxPRO+AMxB+1T2018,problem,Question #5,716,8,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@3fa5fb770b184522992a7656974d5bbf,3fa5fb770b184522992a7656974d5bbf,MITxPRO+AMxB+1T2018,problem,Question #6,717,9,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,58781f12d14e485a914d46ee845b3722,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@79a6a8966f10427dad676f72c9952f38,79a6a8966f10427dad676f72c9952f38,MITxPRO+AMxB+1T2018,vertical,Equipment and Process Metrics,718,3,3,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@b07167d3dc5f434ba6a47048048b6321,b07167d3dc5f434ba6a47048048b6321,MITxPRO+AMxB+1T2018,html,,719,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@1cd3fafc354f493b87ca5888717410c6,1cd3fafc354f493b87ca5888717410c6,MITxPRO+AMxB+1T2018,html,,720,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@1db3ec7343d947a6ab270af2a8871cb7,1db3ec7343d947a6ab270af2a8871cb7,MITxPRO+AMxB+1T2018,html,,721,3,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@e2eb61c96ce34363a41b2936c1b67313,e2eb61c96ce34363a41b2936c1b67313,MITxPRO+AMxB+1T2018,html,,722,4,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@188b8870cb144c95b20d4a65b2931c45,188b8870cb144c95b20d4a65b2931c45,MITxPRO+AMxB+1T2018,html,,723,5,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@cdd006fb180146468bd9a8b035143656,cdd006fb180146468bd9a8b035143656,MITxPRO+AMxB+1T2018,html,,724,6,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@e2afc470b1024fb48a8558391c05ad8a,e2afc470b1024fb48a8558391c05ad8a,MITxPRO+AMxB+1T2018,html,,725,7,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@45e15ef910dd4f72aacf8e48d238faa4,45e15ef910dd4f72aacf8e48d238faa4,MITxPRO+AMxB+1T2018,html,,726,8,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,79a6a8966f10427dad676f72c9952f38,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@442db0459720419aac4cec1dfb97b7de,442db0459720419aac4cec1dfb97b7de,MITxPRO+AMxB+1T2018,vertical,Mechanical Properties,727,4,3,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@8c4a58a7b5a2403196ecafec131b732a,8c4a58a7b5a2403196ecafec131b732a,MITxPRO+AMxB+1T2018,html,,728,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@6b874330e7cd43fc95eb40b01f104fcd,6b874330e7cd43fc95eb40b01f104fcd,MITxPRO+AMxB+1T2018,video,Mechanical Properties,729,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@6cd09877abad444ea784fd60e2143286,6cd09877abad444ea784fd60e2143286,MITxPRO+AMxB+1T2018,html,,730,3,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@29bb4a241e30431384a94c2e9373209c,29bb4a241e30431384a94c2e9373209c,MITxPRO+AMxB+1T2018,html,,731,4,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@514b4b80f75b47efb0a5044a5dff6f02,514b4b80f75b47efb0a5044a5dff6f02,MITxPRO+AMxB+1T2018,problem,Question #1,732,5,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@07610bb8d6904ca9b62459000553ee18,07610bb8d6904ca9b62459000553ee18,MITxPRO+AMxB+1T2018,problem,Question #2,733,6,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@a55170a392e84a1fba0e0d57d1de1e98,a55170a392e84a1fba0e0d57d1de1e98,MITxPRO+AMxB+1T2018,problem,Question #3,734,7,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,442db0459720419aac4cec1dfb97b7de,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@ef60cd14af9d4b578e3225d7c8c065bd,ef60cd14af9d4b578e3225d7c8c065bd,MITxPRO+AMxB+1T2018,vertical,Post-Processing,735,5,3,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,ef60cd14af9d4b578e3225d7c8c065bd,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@5d86c9137fc74264a6f1644486662402,5d86c9137fc74264a6f1644486662402,MITxPRO+AMxB+1T2018,html,,736,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,ef60cd14af9d4b578e3225d7c8c065bd,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@d0a1b8ad8c3447679659fb21534f6753,d0a1b8ad8c3447679659fb21534f6753,MITxPRO+AMxB+1T2018,html,,737,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,ef60cd14af9d4b578e3225d7c8c065bd,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@212832f075964f6ba5aff7d540e6e8e2,212832f075964f6ba5aff7d540e6e8e2,MITxPRO+AMxB+1T2018,vertical,Design Guidelines,738,6,3,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,212832f075964f6ba5aff7d540e6e8e2,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@ed791190f0844f5bb153bfb96967d518,ed791190f0844f5bb153bfb96967d518,MITxPRO+AMxB+1T2018,html,,739,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,212832f075964f6ba5aff7d540e6e8e2,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@c7a55c2d904f4b8aaa08c674763cbfa8,c7a55c2d904f4b8aaa08c674763cbfa8,MITxPRO+AMxB+1T2018,html,,740,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,212832f075964f6ba5aff7d540e6e8e2,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@bf77f18ad6994c66b4067d5bb1dac6dc,bf77f18ad6994c66b4067d5bb1dac6dc,MITxPRO+AMxB+1T2018,vertical,Summary and Emerging Technologies,741,7,3,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,bf77f18ad6994c66b4067d5bb1dac6dc,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@fbeb2be95bdd409a8711eb8e56706fe1,fbeb2be95bdd409a8711eb8e56706fe1,MITxPRO+AMxB+1T2018,html,,742,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,71657d7ae16a4ba19d4d4edf3563b96b,bf77f18ad6994c66b4067d5bb1dac6dc,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@bdcd17daadd44b239f2483c13dcb6f12,bdcd17daadd44b239f2483c13dcb6f12,MITxPRO+AMxB+1T2018,sequential,Photopolymerization,743,3,2,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@e442db842bb54df493abe0296716bc2b,e442db842bb54df493abe0296716bc2b,MITxPRO+AMxB+1T2018,vertical,Materials and Mechanical Properties,744,1,3,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@5c59b11e8d4847a68a4443a434cf2f17,5c59b11e8d4847a68a4443a434cf2f17,MITxPRO+AMxB+1T2018,html,,745,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@0a5bddc1df4b49cf9b4d4ff1d9638cdd,0a5bddc1df4b49cf9b4d4ff1d9638cdd,MITxPRO+AMxB+1T2018,video,Photopolymerization: Polymer Materials,746,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@e76aa9491de94c3baaed161be2104fe4,e76aa9491de94c3baaed161be2104fe4,MITxPRO+AMxB+1T2018,html,,747,3,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@86193d19360e4d1ba4d2a964185432c2,86193d19360e4d1ba4d2a964185432c2,MITxPRO+AMxB+1T2018,problem,Question #1,748,4,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@d0ec956bd233479bb93664edfb8e1db9,d0ec956bd233479bb93664edfb8e1db9,MITxPRO+AMxB+1T2018,problem,Question #2,749,5,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@9231a448592847d9ac80a3bd679fa197,9231a448592847d9ac80a3bd679fa197,MITxPRO+AMxB+1T2018,problem,Question #3,750,6,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@c27a52d0b32041258bbde2b2c3f4bed3,c27a52d0b32041258bbde2b2c3f4bed3,MITxPRO+AMxB+1T2018,problem,Question #4,751,7,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@cc54987f68af4caa9df3d330adde6008,cc54987f68af4caa9df3d330adde6008,MITxPRO+AMxB+1T2018,problem,Question #5,752,8,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,e442db842bb54df493abe0296716bc2b,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@60fbeb4e776c4b409cea9bbce7dc4706,60fbeb4e776c4b409cea9bbce7dc4706,MITxPRO+AMxB+1T2018,vertical,Process Physics,753,2,3,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,60fbeb4e776c4b409cea9bbce7dc4706,0,0,0,1,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@888985adac714a9cb381313224764f28,888985adac714a9cb381313224764f28,MITxPRO+AMxB+1T2018,html,,754,1,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,60fbeb4e776c4b409cea9bbce7dc4706,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@video+block@7398973828164aa58f9df6c44e23c217,7398973828164aa58f9df6c44e23c217,MITxPRO+AMxB+1T2018,video,Photopolymerization Process Physics,755,2,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,60fbeb4e776c4b409cea9bbce7dc4706,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@html+block@780432713ec34113852a95a6d7fc279b,780432713ec34113852a95a6d7fc279b,MITxPRO+AMxB+1T2018,html,,756,3,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,60fbeb4e776c4b409cea9bbce7dc4706,0,0,0,1,0,0,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@d10c067d93114e3abcf011e40570c56b,d10c067d93114e3abcf011e40570c56b,MITxPRO+AMxB+1T2018,problem,Question #1,757,4,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,60fbeb4e776c4b409cea9bbce7dc4706,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@6571e88d2c4847c5bf2cfcb20ec3ff17,6571e88d2c4847c5bf2cfcb20ec3ff17,MITxPRO+AMxB+1T2018,problem,Question #2,758,5,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,60fbeb4e776c4b409cea9bbce7dc4706,0,0,0,0,0,1,0,0,0,0
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@908ba7011698409bb68d489054a09158,908ba7011698409bb68d489054a09158,MITxPRO+AMxB+1T2018,problem,Question #3,759,6,4,e9df83ff6ad245eb83d2b6342ae2e88c,bdcd17daadd44b239f2483c13dcb6f12,60fbeb4e776c4b409cea9bbce7dc4706,0,0,0,0,0,1,0,0,0,0
